"pq_nome","date","place","id","female","age","general","frequency","duration","origin","commute","means","home","motivation","other_motiv","activity","other_activ","prs_score","education","income","mot_active","mot_personal","act_active","act_personal","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree","presence_agua","income_p","frequency_p","duration_p"
"LINEAR GUARATIBA","01-05-19","Guaratiba",580,"Female",21,"Fair","1 or 2 times a week","1 to 2h","Home","Around 5 min","Foot","Parque guaianazes","Relax (mental)"," ","play with pet"," ","3.13333333333333","secondary school","< 2 MW",0,1,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,6,120
"LINEAR GUARATIBA"," ","Guaratiba",930,"Male",47,"Good","Once a month","1 to 2h","Home","5 to 15 min","Foot","Guaianazes","Stroll with child/elderly"," ","team sports"," ","2.26666666666667","secondary school","< 2 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,1,120
"LINEAR GUARATIBA","31-05-19","Guaratiba",931,"Male",36,"Good","Once a month","1 to 2h","Home","5 to 15 min","Foot","Vil nanci","Stroll with child/elderly"," ","team sports"," ","3.8","secondary school","< 2 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,1,120
"LINEAR GUARATIBA","31-05-19","Guaratiba",932,"Female",22,"Good","Once a month","30 min to 1h","Home","5 to 15 min","Foot","8431160","Stroll with child/elderly"," ","play with child"," ","3.46666666666667","secondary school","< 2 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,1,60
"LINEAR GUARATIBA","31-05-19","Guaratiba",933,"Male",25,"Fair","3 to 6 times a week","2 to 3h","Home","Around 5 min","Foot","8431160","Stroll with child/elderly"," ","play with child"," ","5.13333333333333","primary school","< 2 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,18,150
"LINEAR GUARATIBA","31-05-19","Guaratiba",934,"Male",30,"Good","Every day",">3h","Other origin","30 min to 1h","Foot","Jd lajeado","Relax (mental)"," ","sit"," ","2.6","secondary school","< 2 MW",0,1,0,1,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,30,180
"LINEAR GUARATIBA","31-05-19","Guaratiba",935,"Male",33,"Fair","Every day",">3h","Other origin","30 min to 1h","Bus","Morador de rua","Seek a calm and tranquil place"," ","sit"," ","3.6","primary school","< 2 MW",0,1,0,1,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,30,180
"LINEAR GUARATIBA","31-05-19","Guaratiba",936,"Male",39,"Fair","3 to 6 times a week","2 to 3h","Home","5 to 15 min","Foot","Jd aurora","Stroll with child/elderly"," ","play with child"," ","3.53333333333333","secondary school","< 2 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,18,150
"LINEAR GUARATIBA","31-05-19","Guaratiba",937,"Male",38,"Fair","2 or 3 times a month",">3h","Home","5 to 15 min","Foot","Jd moreno","Stroll with child/elderly"," ","chat/socialize"," ","1.26666666666667","primary school","2 to 4 MW",1,0,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,3,2.5,180
"LINEAR GUARATIBA","31-05-19","Guaratiba",938,"Female",21,"Very good","2 or 3 times a month","2 to 3h","Home","15 to 30 min","Foot","Jardim Helena","Stroll with child/elderly"," ","observe animals/landscape"," ","2.86666666666667","secondary school","< 2 MW",1,0,0,1,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,2,2.5,150
"LINEAR GUARATIBA","31-05-19","Guaratiba",939,"Male",22,"Good","1 or 2 times a year","30 min to 1h","Other origin","5 to 15 min","Foot","Cidafe tiradentes","Relax (mental)"," ","walk"," ","1.73333333333333","secondary school","2 to 4 MW",0,1,1,0,"GUAIANASES","9.38910057620943","1730.22948654449","0.418573209912855","14.0452488687783","0.531411118746313","1.62621759947169","12.9932309724286","1730.22948654449","1730.22948654449","0.434729623705647","0.382780539356516","24.3519894337131","75.6480105662869","0.23432913141081","0.297116988324994",2096,2096,144,65,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,22141,"GUAIANASES","Linear","0.19","0","0.08","0.1","0.04","0.7","0.4","0.13","0.44","0.98","1.25","0.52",68,"22147.559","4.07404463161937","16818.6747504827","2731.71185654402","4.52083054454947","0",31,"-0.542193937197807","3.30310564661022","18.9182935052984","17.7567760207712","61.0184947409795","0","2126.87155845242","-0.144097256760072","0.434729623705647",0,3,0.125,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",581,"Male",33,"Fair","3 to 6 times a week","2 to 3h","Home","Around 5 min","Foot","Itaquera / vila carmosina","Physical activity"," ","walk"," ","2.46666666666667","secondary school","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,18,150
"LINEAR RIO VERDE","02-05-19","Rio Verde",582,"Female",46,"Fair","Never/First time","30 min to 1h","Home","Around 5 min","Foot","82954480","Physical activity"," ","walk"," ","3.46666666666667","university degree","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,0.01,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",583,"Female",43,"Good","3 to 6 times a week","1 to 2h","Home","15 to 30 min","Foot","Vila carmosina","Physical activity"," ","walk"," "," ","university degree","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,18,120
"LINEAR RIO VERDE","02-05-19","Rio Verde",584,"Female",58,"Fair","3 to 6 times a week","30 min to 1h","Home","15 to 30 min","Foot","8290560","Physical activity"," ","walk"," ","4.06666666666667","secondary school","< 2 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,18,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",585,"Female",29,"Good","3 to 6 times a week","1 to 2h","Home","15 to 30 min","Foot","8295370","Relax (mental)"," ","walk"," ","2.2","secondary school","2 to 4 MW",0,1,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,18,120
"LINEAR RIO VERDE","02-05-19","Rio Verde",586,"Female",24,"Very good","Never/First time","30 min to 1h","Home","5 to 15 min","Foot","8220300","Physical activity"," ","walk"," ","3.93333333333333","secondary school","< 2 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,0.01,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",587,"Female",60,"Fair","3 to 6 times a week","1 to 2h","Home","5 to 15 min","Foot","Vila regina","Physical activity"," ","walk"," ","4.66666666666667","university degree","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,18,120
"LINEAR RIO VERDE","02-05-19","Rio Verde",588,"Female",53,"Very good","1 or 2 times a week","30 min to 1h","Home","5 to 15 min","Foot","8230030","Relax (mental)"," ","walk"," ","3.73333333333333","university degree","< 2 MW",0,1,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,6,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",589,"Female",65,"Excellent","3 to 6 times a week","1 to 2h","Home","Around 5 min","Foot","Vila carmosina","Stroll with child/elderly"," ","walk"," ","3.53333333333333","secondary school","< 2 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,18,120
"LINEAR RIO VERDE","02-05-19","Rio Verde",590,"Female",61,"Good","3 to 6 times a week","30 min to 1h","Home","Around 5 min","Car/Taxi","8290280","Physical activity"," ","walk"," ","2.73333333333333","university degree","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,18,60
"LINEAR RIO VERDE","02-05-19","Rio Verde",592,"Female",66,"Good","1 or 2 times a week","15 to 30 min","Home","5 to 15 min","Bus","Itaquera","Relax (mental)"," ","walk"," ","3.8","primary school incompleted","< 2 MW",0,1,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,6,30
"LINEAR RIO VERDE","02-05-19","Rio Verde",594,"Male",50,"Good","Never/First time","2 to 3h","Home","15 to 30 min","Foot","8295430","Physical activity"," ","walk"," ","3.06666666666667","university degree","2 to 4 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,3,0.01,150
"LINEAR RIO VERDE","02-05-19","Rio Verde",595,"Female",26,"Fair","Once a month",">3h","Home","Around 5 min","Foot","8295005","Stroll with child/elderly"," ","play with child"," ",".733333333333333","primary school","< 2 MW",1,0,1,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,1,180
"LINEAR RIO VERDE","02-05-19","Rio Verde",596,"Female",28,"Poor","Once a month","<15 min","Home","Around 5 min","Foot","8295510","Meet people (friends/relatives)"," ","other activity","N�o brinca com crian�a, s� acompanha",".4","primary school","< 2 MW",1,0,0,0,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,2,1,15
"LINEAR RIO VERDE","02-05-19","Rio Verde",597,"Male",51,"Good","1 or 2 times a year","30 min to 1h","Home","Around 5 min","Foot","Vila carmosina","Reflect about life"," ","sit"," ","4.26666666666667","primary school incompleted"," ",0,1,0,1,"ITAQUERA","10.146637656066","1400.34863451482","0.372091835136399","10.3276397515528","0.511512997676239","4.43927948866938","54.1506875847376","1400.34863451482","1400.34863451482","0.436382162176053","0.252031585845478","22.1925237265156","77.8074762734844","0.174420661595613","0.192131424945357",3615,3615,155,83,"0","0",NA,"0",NA,0,0,"0",0,"0",0,NA,NA,"0",0,NA,NA,0,0,0,0,38325,"ITAQUERA","Linear","0.18","0","0.06","0.1","0.02","0.56","0.07","0.26","0","0.33","0.56","0.52",93,"38334.581","4.79213831071131","32526.638783953","10557.0654940605","5.29640812445028","0",37,"-0.380863269166888","7.17691461337721","23.2493237170716","12.8150493348983","69.1981947332557","1.18850037147998","2738.8541898423","-0.052363550120822","0.436382162176053",0,NA,0.125,60
