"raster_name","contig_park","lsi_park","circle_park","district","shannon_index","total_edge","contig","lsi","circle","X4_lpi_0m","X6_lpi_0m","X4_ed_0m","X6_ed_0m","X4_contig_mn_0m","X6_contig_mn_0m","X4_pland_0m","X6_pland_0m","X4_nlsi_0m","X6_nlsi_0m","X4_te_0m","X6_te_0m","X4_np_0m","X6_np_0m","X1_lpi_0m","X1_ed_0m","X1_contig_mn_0m","X1_pland_0m","X1_nlsi_0m","X1_te_0m","X1_np_0m","X2_lpi_0m","X5_lpi_0m","X2_ed_0m","X5_ed_0m","X2_contig_mn_0m","X5_contig_mn_0m","X2_pland_0m","X5_pland_0m","X2_nlsi_0m","X5_nlsi_0m","X2_te_0m","X5_te_0m","X2_np_0m","X5_np_0m","pq_area","pq_PrefReg","Categoria","Mobilidade","Acessibili","Equip_cria","Equip_espo","Sinalizaca","Nota_Infra","Manejo_Con","Residuos_s","Ambientes_","Nota_manej","Nota_segur","Nota_gesta","ID","area","altmean","vol_asum","vol_bsum","alt_bmean","area_agua","ds_codigo","Media_GeoSES","Media_educacao","Media_mobilidade","Media_pobreza","Media_privacao_material","Media_riqueza","Media_renda","Media_segregacao","contig_mn_tree"
"SENHOR DO VALE","0.978408325552569","2.26058631921824","0.556356806934229","JARAGUA","9.98592049318602","1279.74568574024","0.306155864193082","8.5016835016835","0.549787288894551","52.3660308810173","3.1244323342416","1279.74568574024","1279.74568574024","0.559242357755761","0.274098241675143","82.8701180744777","17.1298819255223","0.190731602660373","0.237434308044738",2818,2818,19,150,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"2592","PIRITUBA/JARAGUA","Urbano","0.1","0.03","0.29","0.08","0.07","0.87","0.23","0.21","0","0.45","0.64","0.47",69,"202335.547","12.6011752982778","232768.910109788","1013.43302415311","4.37051587072982","0",42,"-0.439375791670158","5.26335990337178","20.3908029516571","13.1141113946842","65.805905650508","0.903329250256096","2357.25269217842","-0.083484286665694","0.559242357755761"
"SETE CAMPOS","0.991566032965313","2.12305025996534","0.853721904110574","PEDREIRA","10.4574794822542","231.391214588829","0.485959443440652","12.7874331550802","0.567851891263072","0.30680123867416","26.278816378025","231.391214588829","231.391214588829","0.501257357807577","0.459678411066704","3.35474251634362","96.6452574836564","0.257155438132981","0.640276710222905",807,807,67,39,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"83056","CIDADE ADEMAR","Urbano","0.02","0.01","0.09","0.07","0.01","0.76","0.25","0.28","0","0.53","0.72","0.61",162,"25215.899","4.28566150652527","6408.13536763191","6081.48636529595","4.06884363957983","4035.66",58,"-0.519908667858857","4.0984679871134","21.7734016316","16.8250186460939","58.5490720334041","0.255192671270602","2150.64991948147","-0.130918652425107","0.501257357807577"
"SEVERO GOMES","0.980972996668007","2.56707317073171","0.638031442322019","SANTO AMARO","10.1736295295426","566.145200486027","0.311705533925467","5.27538461538462","0.532124848719706","51.4732685297691","1.02521263669502","566.145200486027","566.145200486027","0.706940257464095","0.287896213230369","94.9043134872418","5.0956865127582","0.330506360688451","0.285057471264368",1491,1491,5,83,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"6258","SANTO AMARO","Urbano","0.09","0.04","0.16","0.04","0.03","1.15","0.31","0.31","0.37","1","0.86","0.65",86,"2506521.171","12.7767980673945","321256.616407052","601.601089805365","4.14856314059973","0",71,"0.590886050957288","41.7328169369067","39.3685908196938","0.627311805731473","95.6885364424576","55.926599971254","12509.4645099667","0.539499289218466","0.706940257464095"
"SHANGRILA","0.990182912837598","1.9146110056926","0.506803144312854","GRAJAU","10.8139268730801","464.320926793197","0.351221709351183","5.96862745098039","0.55946972359601","17.3758318954893","2.75912003943801","447.066798126695","362.644811437022","0.522880793262679","0.278288622030408","28.024094158245","7.75973625831896","0.0495403190075321","0.158276278695127",2902,2354,38,110,"63.1485703721962","98.7490756716786","0.990278353784977","63.1485703721962","0.00594248670212766",641,1,"1.01984224796648","0","20.1811683509983","0","0.781490595458532",NA,"1.06759921123983","0","0.0255063765941485",NA,131,0,2,0,"53811","CAPELA DO SOCORRO","Urbano","0.08","0.05","0.19","0.08","0.02","1.08","0.32","0.31","0.14","0.78","0.8","0.53",159,"69657.715","22.1863778029261","1321570.41999245","9742.97087258846","5.00928189669105","0",30,"-0.614252098375229","2.70407708534811","13.1047847469642","17.8520599070898","53.2234066180632","0.193171757695639","2018.6599727649","-0.150317547305354","0.756579573523828"
"TENENTE BRIGADEIRO ROBERTO FARIA LIMA","0.990239254165701","1.76962025316456","0.723295287639735","VILA MARIA","10.3526393573525","588.067370825007","0.307600308017331","6.30056179775281","0.524637760951728","93.0884638563771","1.04354997303898","588.067370825007","588.067370825007","0.56041715475403","0.275749366696172","93.8972943825927","6.1027056174073","0.301126044315292","0.286968085106383",1854,1854,16,127,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"38837","VILA MARIA/VILA GUILHERME","Urbano","0.1","0.07","0.2","0.07","0.04","1.34","0.35","0.21","0.37","0.93","0.8","0.62",98,"36833.333","10.7576546024571","323262.141976533","975.31608247757","3.98494824301356","0",89,"-0.174565532319631","10.140072537184","40.154262499735","8.36797758191897","71.7637653576189","5.1979519215768","3446.06191068727","0.033561190316041","0.56041715475403"
"TENENTE SIQUEIRA CAMPOS (TRIANON)","0.989284924043617","2.01827676240209","0.400858817512059","JARDIM PAULISTA","10.4950947566147","10.9814687714482","0.711347797543297","2.20418848167539","0.660483485733684","0.189430336307481","0","10.9814687714482","0","0.572582384403037",NA,"0.315717227179135","0","0.25",NA,40,0,4,0,"51.2862045298559","10.9814687714482","0.988878623823819","99.6842827728209","0.638364779874214",40,2,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"18729","PINHEIROS","Urbano","0.11","0.07","0.07","0.02","0.01","0.83","0.16","0.16","0.15","0.48","0.6","0.51",108,"30904.211","20.3323924058346","739494.194898307","0",NA,"0",45,"0.884104357774209","54.0659271317092","51.4518951844732","0.423938276072698","97.1673644139954","84.5099114961063","16136.8035302112","0.593302723004134","0.780730504113428"
"TROTE","0.995822776801213","1.21377331420373","0.375853070508017","VILA GUILHERME","11.3686841783879","1109.0859691625","0.404918865816885","18.3470588235294","0.511782913488621","26.4733851065275","9.23653406389386","1109.0859691625","1109.0859691625","0.556108693522518","0.283143401478107","50.5886748024543","49.4113251975457","0.0769301186621048","0.0949744463373084",9797,9797,207,257,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"121211","VILA MARIA/VILA GUILHERME","Urbano","0.14","0.14","0.22","0.05","0.03","1.42","0.32","0.3","0.23","0.86","0.79","0.69",28,"40730.168","7.16812340509772","345980.228332149","27856.4906519353","4.8458617044228","0",86,"0.02145933396383","19.3321487086009","38.0448292534453","6.22589789051852","83.4813461759972","15.1451611274408","4815.70722647337","0.179176336521111","0.556108693522518"
"VILA DO RODEIO","0.997449745699837","1.76713197969543","0.703527821008618","CIDADE TIRADENTES","12.9596227875552","857.53355261876","0.333377939035468","23.2697937458416","0.514750979267582","2.30586243116333","4.96615954697544","787.815665623378","784.078248408941","0.386469447289069","0.253455580792234","16.2726437001493","30.6222002582538","0.132129459239561","0.08225147131302",44477,44266,1297,878,"32.6632551664036","143.173191205202","0.989450105355078","53.1051560415969","0.00764274389123989",8083,2,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"620477","CIDADE TIRADENTES","Urbano","0.07","0","0.01","0.05","0.01","0.48","0.09","0.06","0.2","0.35","0.82","0.35",116,"5557.427","7.10357399290159","2979141.25848052","37483.7549236398","3.72371097866627","1753792",25,"-0.562307221553176","2.52161174056701","12.5253552993115","18.48125966111","69.6606331729164","0","1783.38353365063","-0.163119557231754","0.687959776322074"
"VILA DOS REMEDIOS","0.993342408236433","1.84210526315789","0.660863098216309","JAGUARA","11.2337253242077","222.856681665019","0.384340587182071","4.73412698412698","0.564926028239913","5.39436250277436","1.81594398821654","211.96101773572","178.870482839329","0.473088906551713","0.315186239402644","13.227134238615","4.77996812009443","0.0601723607263773","0.123688155922039",2101,1773,36,55,"81.9928976412905","54.8818627549888","0.99289021774349","81.9928976412905","0.0118747750989565",544,1,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"104319","LAPA","Urbano","0.13","0.12","0.24","0.08","0.08","1.3","0.27","0.18","0.29","0.75","1.01","0.71",17,"22147.559","14.5056458293245","1376796.12106742","2763.41577523667","4.98802147631407","4745451",40,"-0.043861275227761","14.8872832583708","41.6891858928628","4.81638909211059","78.0400116530256","4.61949226187092","4415.60278369219","0.124995232861833","0.732989562147601"
"VILA GUILHERME","0.981006598074546","2.18050541516245","0.832437160196274","VILA GUILHERME","9.71100392634986","180.948922778988","0.180351477591223","4.30813953488372","0.479154176210978","97.7668845315904","0.369160009682885","180.948922778988","180.948922778988","0.831234239587389","0.142064256297331","98.517308157831","1.48269184216897","0.615384615384615","0.412663755458515",299,299,3,51,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"19151","VILA MARIA/VILA GUILHERME","Urbano","0.14","0.1","0.29","0.06","0.04","1.41","0.35","0.3","0.31","0.97","0.79","0.64",73,"118002.657","10.6969860643947","178698.500698745","1532.49183535576","3.44408313276868","0",86,"0.02145933396383","19.3321487086009","38.0448292534453","6.22589789051852","83.4813461759972","15.1451611274408","4815.70722647337","0.179176336521111","0.831234239587389"
"VILA SILVIA","0.974130356127565","1.72670807453416","0.769207886221905","CANGAIBA","8.41997107450823","1481.16067561715","0.322556267455835","5.80882352941176","0.514714116487214","65.1364226938068","11.0004330879168","1481.16067561715","1481.16067561715","0.402384166199613","0.276204584314287","73.9281074058034","26.0718925941966","0.1744943435036","0.186484174508127",684,684,18,31,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"6475","PENHA","Urbano","0.08","0.03","0.26","0.07","0.02","1.14","0.33","0.29","0","0.62","0.91","0.53",137,"30469.178","5.43344820007809","20391.7310948931","1978.23725238442","4.40016478764162","0",18,"-0.284347028922561","8.22339222219815","23.9360760280764","7.33087360419877","72.1463405972255","1.11992592088458","3003.68441147683","0.025481547448039","0.402384166199613"
"VILLA LOBOS","0.997847543121276","1.64323374340949","0.541369652015894","ALTO DE PINHEIROS","13.2088211766431","935.950937011739","0.421075213975658","30.6963806970509","0.528311426551734","27.7919317922339","6.0251751671662","935.950937011739","935.950937011739","0.576564740343181","0.28418149112955","49.0904971924708","50.9095028075292","0.0582896040512275","0.064976293335936",52056,52056,957,1087,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"732000","PINHEIROS","Urbano","0.13","0.12","0.24","0.08","0.08","1.3","0.27","0.18","0.29","0.75","1.01","0.71",9,"189681.769","9.06445510444153","2585144.07185253","62928.1997445165","6.07279007921888","0",2,"0.775501679635104","46.5329237750076","50.7462276785987","0.670100083494507","95.5729310472491","67.5668235156343","15171.5809006587","0.611255328917109","0.576564740343181"
"ZILDA ARNS NEUMANN - INTEGRACAO","0.109132295721451","10.3512035010941","0.540518462363077","SAPOPEMBA","11.6022453429881","1052.645751986","0.374302761357739","32.1833832335329","0.539260911081508","5.00426372245411","8.09748215968763","1052.645751986","1052.645751986","0.502397772386151","0.283765352713011","41.4272249899017","58.5727750100983","0.11498356444696","0.146605523247751",11727,11727,499,706,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"208588","SAPOPEMBA","Linear","0.14","0","0.06","0.07","0","0.44","0.12","0.06","0.06","0.24","0.62","0.35",65,"608503.609","6.27500058534856","362806.415093536","101940.013094001","6.18199080752248","0",76,"-0.396887076648056","4.09636768324093","24.1705793644192","11.3868625288567","67.9934307974551","0.229129564342465","2276.15217864537","-0.062748381547136","0.502397772386151"
"ZILDA NATEL","0.96890286512928","1.33673469387755","0.465805742714912","PERDIZES","7.2090316741765","199.409158050222","0.492729984603541","2.69594594594595","0.617282552590022","95.9379615952733","1.18168389955687","199.409158050222","199.409158050222","0.790852739286631","0.293981481481481","98.301329394387","1.698670605613","0.721212121212121","0.305555555555556",27,27,2,3,"0","0",NA,"0",NA,0,0,"0","0","0","0",NA,NA,"0","0",NA,NA,0,0,0,0,"2396","LAPA","Urbano","0.1","0.07","0","0.07","0.02","0.81","0.2","0.15","0.37","0.72","0.73","0.19",71,"23064.771","10.7696407523596","15532.5143750906","472.502859354019","4.10732212681924","0",60,"0.697948208046594","46.7964497600706","44.207271210258","0.481213004202443","96.3137528241907","65.3531558813855","12788.8655059402","0.6070753839998","0.790852739286631"
